q,in_situ_GIWAXS_1,in_situ_GIWAXS_2,in_situ_GIWAXS_3,in_situ_GIWAXS_4,in_situ_GIWAXS_5
1.5095001734495164,1.0405215,1.0993047,1.1366996,1.1711817,1.1957103
1.5113001736879352,1.0434808,1.1023554,1.1409416,1.1745125,1.1975107
1.5131001739263537,1.0479771,1.1057568,1.143983,1.1806222,1.2023515
1.514900174164772,1.0497714,1.1112288,1.1465051,1.1820699,1.2121135
1.5167001744031907,1.053258,1.113433,1.1507488,1.1852351,1.2199262
1.5185001746416091,1.0586385,1.118213,1.1557169,1.1926554,1.224573
1.520300174880028,1.0633813,1.1240782,1.1616974,1.2006818,1.2318327
1.5221001751184464,1.0687006,1.1276591,1.1667967,1.2056416,1.2388154
1.5239001753568653,1.0714077,1.1312611,1.1720027,1.2104038,1.2443767
1.5257001755952837,1.0717999,1.1375804,1.1775199,1.2158955,1.2520411
1.5275001758337023,1.0742464,1.1422331,1.1823273,1.2231807,1.2592838
1.5293001760721208,1.0793623,1.1445503,1.186582,1.23033,1.2650013
1.5311001763105396,1.0824695,1.1491363,1.1964782,1.2358783,1.2696929
1.532900176548958,1.0858955,1.1543884,1.2046459,1.2465124,1.2777866
1.5347001767873765,1.0916913,1.1600064,1.2110589,1.2534673,1.2871578
1.536500177025795,1.0937878,1.164913,1.2152493,1.2575661,1.2975867
1.5383001772642135,1.0958058,1.168706,1.2172605,1.2632349,1.3039163
1.5401001775026324,1.0998924,1.1752381,1.2236419,1.2686561,1.3118542
1.5419001777410508,1.1027632,1.1800032,1.2333964,1.2763017,1.3192276
1.5437001779794697,1.1086172,1.1839468,1.2390056,1.2833114,1.3266295
1.545500178217888,1.1112959,1.1906257,1.2452939,1.28997,1.3322877
1.5473001784563067,1.1139106,1.1953197,1.2532974,1.3002987,1.3381442
1.5491001786947252,1.1186764,1.1980175,1.2566257,1.307962,1.3439845
1.5509001789331436,1.1231523,1.2057633,1.2608962,1.3129313,1.3506756
1.5527001791715624,1.1279039,1.2134944,1.2677488,1.3179702,1.3598988
1.5545001794099809,1.1321623,1.2167689,1.2733427,1.3253831,1.3675343
1.5563001796483995,1.135891,1.2193877,1.2793046,1.332122,1.3768873
1.558100179886818,1.1379064,1.2248274,1.2847723,1.3370908,1.3877916
1.5599001801252368,1.1399084,1.2286432,1.2871032,1.3441191,1.3921336
1.5617001803636552,1.1425618,1.2301819,1.2903268,1.3503106,1.3975308
1.563500180602074,1.1454804,1.2353102,1.2988958,1.354883,1.402526
1.5653001808404925,1.1507791,1.2417213,1.3051324,1.3623914,1.4060566
1.567100181078911,1.1540011,1.2449948,1.3098344,1.3684541,1.4117424
1.5689001813173296,1.1553327,1.2470187,1.3116432,1.3727933,1.4172502
1.570700181555748,1.1586773,1.2493148,1.3150674,1.3810754,1.4217628
1.5725001817941668,1.1614529,1.2525653,1.3215104,1.3821023,1.4246738
1.5743001820325853,1.1628269,1.2544645,1.3285306,1.3827088,1.4263115
1.576100182271004,1.1629734,1.2561171,1.3319654,1.3864504,1.4341314
1.5779001825094223,1.166133,1.2626895,1.3329588,1.3903798,1.4416952
1.5797001827478412,1.1694659,1.2671034,1.3356864,1.3936746,1.4431581
1.5815001829862596,1.1705842,1.2654071,1.3391504,1.3990638,1.4452201
1.583300183224678,1.1754925,1.2685417,1.3416706,1.4044563,1.4512075
1.585100183463097,1.1779387,1.2744197,1.343185,1.4076569,1.4550303
1.5869001837015153,1.1765021,1.2783215,1.3447039,1.4102011,1.4578629
1.588700183939934,1.1776304,1.278526,1.3493872,1.415849,1.4574211
1.5905001841783524,1.1821194,1.2801409,1.358051,1.4222959,1.4646173
1.5923001844167712,1.1814588,1.2847985,1.3584358,1.4271723,1.4757752
1.5941001846551897,1.1813062,1.2907969,1.3609135,1.4308256,1.4815822
1.5959001848936083,1.1855531,1.2945077,1.3702881,1.43348,1.4835284
1.5977001851320267,1.189472,1.2958177,1.3733479,1.4384767,1.489956
1.5995001853704456,1.1945189,1.2994568,1.3774427,1.4453833,1.4990253
1.601300185608864,1.1984209,1.3046184,1.3838964,1.4519774,1.5075929
1.6031001858472824,1.2023365,1.3078262,1.3884028,1.4522103,1.5155312
1.6049001860857013,1.2051917,1.3136095,1.3949188,1.4604069,1.5199381
1.6067001863241197,1.209741,1.3247783,1.4015958,1.475023,1.5242807
1.6085001865625383,1.2159398,1.3305775,1.4094137,1.4826617,1.5366186
1.6103001868009568,1.2192603,1.333547,1.4164021,1.4884439,1.5501828
1.6121001870393756,1.2251718,1.3390791,1.4243505,1.4992771,1.5574698
1.613900187277794,1.229587,1.3434212,1.432644,1.5076004,1.5671082
1.6157001875162127,1.2358221,1.3528702,1.442767,1.521585,1.576717
1.6175001877546311,1.2441272,1.3632219,1.452605,1.536707,1.5909572
1.6193001879930495,1.2486329,1.3716804,1.4625003,1.5449985,1.6078371
1.6211001882314684,1.2536643,1.3777092,1.4730989,1.5557483,1.6204182
1.6229001884698868,1.2579077,1.3886713,1.4814943,1.568961,1.6329565
1.6247001887083057,1.2648225,1.4002737,1.49281,1.579449,1.6478015
1.626500188946724,1.27568,1.4081926,1.5062946,1.5913029,1.6622604
1.6283001891851427,1.2861089,1.4162115,1.5219622,1.6064751,1.6720248
1.6301001894235612,1.2942799,1.4260131,1.5343646,1.6232567,1.6871645
1.63190018966198,1.3033906,1.4338588,1.5471117,1.6394644,1.7083863
1.6337001899003984,1.3121226,1.4455914,1.5597911,1.6555724,1.7307341
1.6355001901388169,1.3199617,1.462392,1.5757583,1.6717628,1.7512372
1.6373001903772355,1.3326085,1.4785165,1.5932703,1.6939915,1.7693782
1.639100190615654,1.3479125,1.4906719,1.610864,1.714708,1.7908484
1.6409001908540728,1.358933,1.5077322,1.630304,1.7329794,1.8096762
1.6427001910924912,1.3677586,1.5270475,1.6460677,1.7531301,1.8343846
1.64450019133091,1.3787473,1.5406015,1.6632253,1.7744844,1.8609393
1.6463001915693285,1.389671,1.5561968,1.6821003,1.796664,1.8835095
1.6481001918077471,1.4020243,1.5771921,1.7074707,1.8232025,1.9052036
1.6499001920461656,1.4179097,1.5943875,1.7300898,1.8493432,1.9339222
1.6517001922845844,1.4333462,1.6130648,1.7534188,1.8730997,1.9617535
1.6535001925230028,1.4479252,1.6321425,1.7759618,1.8971723,1.9888836
1.6553001927614213,1.4632305,1.6501219,1.7992183,1.9242245,2.0227606
1.65710019299984,1.4790516,1.6728638,1.8266958,1.957917,2.0592062
1.6589001932382583,1.4950879,1.6923597,1.8526936,1.9879912,2.0934234
1.6607001934766772,1.5097265,1.7097355,1.8809112,2.0147622,2.1242652
1.6625001937150956,1.5289211,1.7317535,1.9097332,2.0418818,2.1557503
1.6643001939535145,1.5472684,1.7580951,1.9313012,2.0756183,2.1912167
1.666100194191933,1.5632924,1.7849475,1.9609768,2.1060975,2.22696
1.6679001944303515,1.5779089,1.8110683,1.9939089,2.1384003,2.2569582
1.66970019466877,1.5956696,1.8328917,2.022241,2.1702766,2.2945597
1.6715001949071884,1.6158874,1.8534608,2.0517864,2.2042992,2.3344705
1.6733001951456072,1.6312861,1.8761092,2.0811067,2.2396286,2.3672104
1.6751001953840257,1.6464286,1.8968534,2.1039824,2.27033,2.3999646
1.6769001956224443,1.6645532,1.9156104,2.1320548,2.298459,2.4343119
1.6787001958608627,1.6827823,1.9333446,2.1649837,2.330786,2.470053
1.6805001960992816,1.6972486,1.9599245,2.1892676,2.3615897,2.5013235
1.6823001963377,1.7120835,1.9781662,2.209488,2.387897,2.5338588
1.6841001965761189,1.7301134,1.9992386,2.2368135,2.4208477,2.5644479
1.6859001968145373,1.743157,2.0197217,2.2595618,2.4478045,2.5911582
1.6877001970529557,1.7551296,2.03939,2.281582,2.4697134,2.6206815
1.6895001972913744,1.7709547,2.062928,2.3051279,2.491679,2.6470623
1.6913001975297928,1.7889628,2.0799918,2.3243256,2.5139692,2.6712034
1.6931001977682116,1.798203,2.092712,2.3407207,2.5396106,2.6995304
1.69490019800663,1.8069158,2.1056442,2.3585086,2.562118,2.7229269
1.6967001982450487,1.8142203,2.122954,2.3797092,2.581318,2.7423232
1.6985001984834671,1.8260155,2.136666,2.400641,2.597713,2.7608063
1.700300198721886,1.8350215,2.1466687,2.415543,2.614545,2.7777066
1.7021001989603044,1.843274,2.152571,2.4266093,2.637286,2.7954876
1.7039001991987233,1.853836,2.163122,2.4362483,2.6528387,2.816632
1.7057001994371417,1.8596284,2.1764393,2.4466355,2.6570783,2.8325667
1.70750019967556,1.8660715,2.1868854,2.4623556,2.6721785,2.8450265
1.7093001999139787,1.8679359,2.189883,2.4728718,2.6878302,2.8539832
1.7111002001523972,1.8720876,2.1924458,2.4813082,2.6979246,2.8670444
1.712900200390816,1.877908,2.2018697,2.4909484,2.7114456,2.8864205
1.7147002006292345,1.8819188,2.2124627,2.5007348,2.7243533,2.8969765
1.716500200867653,1.8918397,2.2201204,2.5117457,2.733985,2.9022093
1.7183002011060715,1.8975922,2.226909,2.52063,2.743116,2.9193773
1.7201002013444904,1.900541,2.235515,2.5324323,2.754985,2.934241
1.7219002015829088,1.9091936,2.243416,2.5449634,2.771313,2.946144
1.7237002018213272,1.9151748,2.258127,2.556948,2.7901692,2.9641795
1.725500202059746,1.9204209,2.2701392,2.5713031,2.8086114,2.9836898
1.7273002022981645,1.9283698,2.2809675,2.59326,2.8245308,3.0043497
1.7291002025365831,1.9638468,2.3242266,2.6429164,2.9005086,3.0768166
1.7309002027750016,2.0700412,2.466605,2.7946765,3.1314812,3.283977
1.7327002030134204,2.0505602,2.4478993,2.7737923,3.0903,3.2486308
1.7345002032518388,1.9713742,2.3398955,2.6621108,2.9149718,3.094273
1.7363002034902575,1.9831194,2.355531,2.682652,2.938608,3.1231046
1.738100203728676,2.0025136,2.3782296,2.7106175,2.9660833,3.1598532
1.7399002039670943,2.021412,2.3987408,2.7407207,2.9973998,3.1959798
1.7417002042055132,2.0349932,2.4220836,2.762472,3.0290859,3.2292094
1.7435002044439316,2.0528402,2.4497745,2.7904577,3.0635078,3.268684
1.7453002046823505,2.075896,2.4736872,2.825215,3.097481,3.3077817
1.747100204920769,2.0944922,2.5006719,2.859717,3.1335077,3.3491845
1.7489002051591875,2.1157792,2.5295901,2.8941357,3.172072,3.393546
1.750700205397606,2.1435242,2.5638375,2.9378877,3.2219117,3.4424284
1.7525002056360248,2.1729398,2.6014266,2.980207,3.2671113,3.4943106
1.7543002058744432,2.2007327,2.639655,3.0184608,3.3124392,3.5426073
1.7561002061128619,2.2292151,2.6746948,3.0619314,3.3703485,3.5988696
1.7579002063512803,2.2616768,2.713937,3.1079135,3.4282553,3.6640155
1.7597002065896987,2.2925503,2.752852,3.154332,3.4772196,3.7232947
1.7615002068281176,2.329828,2.797418,3.2159789,3.5384176,3.7861822
1.763300207066536,2.3791127,2.8675554,3.2944145,3.6256766,3.892161
1.7651002073049549,2.4188964,2.9217002,3.3603284,3.7024424,3.9749985
1.7669002075433733,2.453758,2.967452,3.4187665,3.7693024,4.04173
1.768700207781792,2.4887927,3.009455,3.465605,3.8210828,4.096673
1.7705002080202104,2.521378,3.045834,3.5144646,3.8746045,4.1530538
1.7723002082586292,2.5462973,3.081059,3.5632157,3.920353,4.211998
1.7741002084970476,2.5703604,3.1144137,3.5987751,3.9561834,4.253871
1.775900208735466,2.5904052,3.1345203,3.620954,3.9863708,4.288154
1.7777002089738847,2.6028774,3.1541715,3.6455414,4.0141253,4.316682
1.7795002092123031,2.611856,3.1753175,3.667097,4.031743,4.32629
1.781300209450722,2.6230733,3.1864836,3.678256,4.038374,4.3401017
1.7831002096891404,2.6317222,3.192997,3.676288,4.045347,4.3472886
1.7849002099275593,2.6370544,3.1952186,3.6736617,4.0514283,4.357114
1.7867002101659777,2.6323047,3.1881747,3.6593714,4.039785,4.3448696
1.7885002104043963,2.6245155,3.1773217,3.64464,4.0164185,4.322671
1.7903002106428147,2.6110044,3.1662095,3.6260726,3.9843557,4.2910876
1.7921002108812332,2.5953574,3.145267,3.5983658,3.9510741,4.249558
1.793900211119652,2.5732865,3.1124232,3.5540233,3.9118245,4.20455
1.7957002113580705,2.5460932,3.0822527,3.5107863,3.861017,4.1523194
1.797500211596489,2.5147486,3.039644,3.4645326,3.8002203,4.084716
1.7993002118349075,2.47964,2.9864826,3.40492,3.7306745,4.014055
1.801100212073326,2.4382398,2.9346933,3.3396244,3.6582396,3.934156
1.8029002123117448,2.393313,2.879225,3.2725542,3.5825055,3.8438635
1.8047002125501632,2.3508918,2.820201,3.2033246,3.508668,3.7564082
1.806500212788582,2.3035886,2.7608504,3.1323452,3.4320738,3.67016
1.8083002130270005,2.254076,2.700093,3.0540097,3.3466957,3.581043
1.8101002132654191,2.2066116,2.6411402,2.9830437,3.2601428,3.488547
1.8119002135038376,2.1651812,2.5887043,2.9206493,3.1909628,3.405102
1.8137002137422564,2.127597,2.5376477,2.8610725,3.1258214,3.3316557
1.8155002139806748,2.0902889,2.485819,2.8064542,3.05324,3.2698405
1.8173002142190935,2.1922367,2.61392,2.9103339,3.2170565,3.4537225
1.819100214457512,2.2752643,2.7228513,2.9996922,3.3581734,3.6015694
1.8209002146959303,2.1104794,2.5089319,2.7952414,3.091356,3.2952514
1.8227002149343492,1.9364828,2.2910347,2.5746753,2.8134377,2.9835744
1.8245002151727676,1.90508,2.245735,2.5216415,2.7562146,2.9288542
1.8263002154111865,1.8742781,2.2090483,2.475306,2.701128,2.8795578
1.828100215649605,1.8428702,2.181847,2.43407,2.6545784,2.8243659
1.8299002158880235,1.8195784,2.147087,2.3967354,2.6129446,2.7734964
1.831700216126442,1.8021595,2.1151526,2.3667207,2.5739157,2.7358212
1.8335002163648608,1.7827628,2.091527,2.33608,2.5402133,2.700972
1.8353002166032792,1.7563101,2.0637248,2.3054004,2.5002444,2.6622589
1.8371002168416977,1.7338111,2.0327554,2.2761412,2.4625185,2.6218798
1.8389002170801163,1.710965,2.0036893,2.2377763,2.4278738,2.573402
1.8407002173185347,1.6816638,1.9759338,2.1969275,2.3863478,2.5237074
1.8425002175569536,1.6590012,1.9398714,2.1617672,2.3410716,2.4785388
1.844300217795372,1.6337787,1.9040284,2.1238608,2.2996347,2.4325733
1.8461002180337909,1.611033,1.877562,2.0852332,2.266649,2.3902311
1.8479002182722093,1.5891725,1.8542008,2.0554955,2.2296517,2.351933
1.849700218510628,1.5722593,1.8269438,2.0281985,2.1903875,2.3198442
1.8515002187490464,1.557069,1.8032688,2.0029826,2.1623678,2.2851508
1.8533002189874648,1.5380588,1.7844057,1.9761646,2.1373277,2.2488546
1.8551002192258836,1.5239702,1.7661155,1.9510559,2.1055896,2.2190292
1.856900219464302,1.5117918,1.7496568,1.9296533,2.0782046,2.1916971
1.8587002197027207,1.4957981,1.7290915,1.9054021,2.058004,2.1719778
1.8605002199411391,1.480896,1.7114186,1.8777854,2.0286496,2.1480455
1.862300220179558,1.4658883,1.6941311,1.853884,1.9988796,2.1185844
1.8641002204179764,1.450884,1.6762748,1.8323089,1.9750994,2.087138
1.8659002206563953,1.4400986,1.651032,1.812362,1.9534527,2.0590866
1.8677002208948137,1.4269965,1.6357586,1.7947856,1.9283379,2.0324883
1.8695002211332323,1.4131559,1.6225884,1.7774285,1.9024224,2.0078692
1.8713002213716508,1.402881,1.6022239,1.760628,1.8845264,1.9852585
1.8731002216100692,1.390232,1.5900367,1.7419446,1.8677044,1.9629133
1.874900221848488,1.3784001,1.5773779,1.7219425,1.8464735,1.9408904
1.8767002220869065,1.3665664,1.5646995,1.7054234,1.8285912,1.919043
1.878500222325325,1.357805,1.5524688,1.6906563,1.8119664,1.9016216
1.8803002225637435,1.3493125,1.5376369,1.6743504,1.7943051,1.8880503
1.8821002228021624,1.3374462,1.5245672,1.6586673,1.7813121,1.8716903
1.8839002230405808,1.3300267,1.5175309,1.6432155,1.7677413,1.8577697
1.8857002232789997,1.3212527,1.5083339,1.6370068,1.7537304,1.841152
1.887500223517418,1.3132623,1.5016308,1.6296895,1.7425632,1.8253174
1.8893002237558365,1.3075811,1.4961753,1.6175317,1.7268596,1.8144709
1.8911002239942551,1.3053244,1.4853401,1.6058394,1.7144756,1.7983977
1.8929002242326736,1.2995068,1.4755099,1.598765,1.7054067,1.7863092
1.8947002244710924,1.2923192,1.4659307,1.5893644,1.6947658,1.7768399
1.8965002247095109,1.2867383,1.4583997,1.5792581,1.6816089,1.7675544
1.8983002249479295,1.2794566,1.4526949,1.5709409,1.6722332,1.7595646
1.900100225186348,1.2750145,1.4468161,1.5694511,1.6697457,1.751489
1.9019002254247668,1.2709315,1.4409609,1.5655489,1.6635818,1.7404699
1.9037002256631852,1.2682786,1.4376886,1.5603472,1.6561717,1.730333
1.9055002259016036,1.2669705,1.4317735,1.5543029,1.647541,1.724408
1.9073002261400225,1.2638221,1.4236794,1.5506699,1.6433394,1.7156795
1.909100226378441,1.2610816,1.4183813,1.541755,1.640564,1.7065407
1.9109002266168595,1.2597094,1.4125118,1.5301809,1.6286353,1.7024502
1.912700226855278,1.2548227,1.4047885,1.5224609,1.621442,1.6972699
1.9145002270936968,1.2454817,1.4012214,1.5137326,1.6117985,1.6869363
1.9163002273321152,1.2465783,1.407677,1.5164785,1.6149845,1.6908082
1.9181002275705339,1.2461706,1.4073205,1.5170822,1.6105164,1.6905868
1.9199002278089523,1.2394044,1.4025297,1.5084059,1.6023563,1.6812168
1.9217002280473712,1.2347937,1.4002877,1.5027599,1.5988224,1.6747329
1.9235002282857896,1.2365985,1.3947499,1.5034559,1.5997802,1.6703287
1.925300228524208,1.2388036,1.3936769,1.5065155,1.599013,1.6668901
1.9271002287626269,1.2359133,1.39473,1.5090351,1.5928624,1.6623329
1.9289002290010453,1.2346727,1.3911995,1.514509,1.5933223,1.6620525
1.930700229239464,1.2358801,1.3894851,1.5233406,1.5929033,1.6610525
1.9325002294778824,1.2343886,1.3846418,1.5322424,1.5856286,1.6517724
1.9343002297163012,1.2242774,1.3740005,1.5233566,1.5755228,1.6409082
1.9361002299547196,1.2255963,1.3803458,1.5156941,1.5764071,1.6466426
1.9379002301931383,1.2685,1.4040049,1.5163559,1.5813607,1.6506256
1.9397002304315567,1.2653147,1.4016,1.5051743,1.578024,1.6443112
1.9415002306699751,1.2285384,1.3781017,1.4814444,1.5717651,1.6397185
1.943300230908394,1.2219363,1.3662351,1.470628,1.566974,1.6331166
1.9451002311468124,1.2150382,1.3564051,1.4626558,1.5652447,1.6256219
1.9469002313852313,1.2103244,1.355974,1.4631315,1.5609249,1.6254534
1.9487002316236497,1.2129686,1.3587295,1.4691839,1.5604953,1.6309719
1.9505002318620683,1.220857,1.3664023,1.4752517,1.5676609,1.6406769
1.9523002321004868,1.2301009,1.376513,1.4822019,1.5789279,1.6509745
1.9541002323389056,1.2316614,1.3831745,1.4875569,1.5781564,1.6532528
1.955900232577324,1.2301543,1.3826863,1.4878068,1.5776496,1.6533939
1.9577002328157425,1.2247311,1.3736578,1.4810224,1.5730897,1.6504072
1.959500233054161,1.2123137,1.3616139,1.4623022,1.5557513,1.6357028
1.9613002332925795,1.1972966,1.3488836,1.4454783,1.5391393,1.6136309
1.9631002335309984,1.1869818,1.3366792,1.4376754,1.5253469,1.5925772
1.9649002337694168,1.1817993,1.3328836,1.4294655,1.5231376,1.5828037
1.9667002340078357,1.1778852,1.3308475,1.4215862,1.5216036,1.5814658
1.968500234246254,1.176034,1.3221636,1.4162738,1.5178161,1.5816662
1.9703002344846727,1.173824,1.3171989,1.4171901,1.50913,1.5778973
1.9721002347230912,1.1722348,1.3153284,1.4153839,1.5033264,1.5744646
1.97390023496151,1.171956,1.3118727,1.4091212,1.5002973,1.5731835
1.9757002351999284,1.1686698,1.3099595,1.407373,1.4971657,1.5735314
1.9775002354383469,1.1681894,1.3073455,1.4084014,1.4955372,1.5717614
1.9793002356767655,1.1644099,1.3054862,1.4070799,1.4931728,1.5630872
1.981100235915184,1.1627246,1.3045857,1.4059391,1.4911256,1.5591156
1.9829002361536028,1.161608,1.3050727,1.4011967,1.4942324,1.5568774
1.9847002363920212,1.1598169,1.3047156,1.399624,1.4951113,1.5544295
1.98650023663044,1.1583897,1.2999996,1.398257,1.4904847,1.552827
1.9883002368688585,1.1538616,1.2979193,1.3962771,1.4847655,1.5491266
1.9901002371072771,1.1515272,1.2970827,1.3877016,1.4774283,1.5473324
1.9919002373456955,1.1495671,1.2951915,1.3790351,1.4713876,1.5396439
1.993700237584114,1.1480719,1.2876879,1.3761458,1.462817,1.5307868
1.9955002378225328,1.146356,1.2818118,1.3747895,1.456843,1.5231797
1.9973002380609512,1.1418383,1.2789946,1.372337,1.4567224,1.5174263
1.99910023829937,1.1415585,1.279338,1.3710532,1.4599735,1.5175148
